station,valid, tmpf ,  dwpf ,  relh ,  drct ,  sped ,  mslp ,  p01i ,  vsby ,  presentwx
CMI,2016-10-18 06:53,69.08,62.06,78.33,200.00,15.0,1004.80,0.00,10.00,M
CMI,2016-10-18 07:53,69.98,62.96,78.41,200.00,17.3,1005.30,0.00,10.00,M
CMI,2016-10-18 08:53,71.96,62.96,73.30,200.00,20.7,1005.90,0.00,10.00,M
CMI,2016-10-18 09:53,73.04,64.04,73.41,210.00,18.4,1006.40,0.00,10.00,M
CMI,2016-10-18 10:03,73.04,64.04,73.41,220.00,18.4,M,0.00,10.00,M
CMI,2016-10-18 10:53,75.02,64.94,70.88,210.00,16.1,1006.80,0.00,10.00,M
CMI,2016-10-18 11:12,75.92,64.94,68.78,220.00,20.7,M,0.00,10.00,M
CMI,2016-10-18 11:22,77.00,64.94,66.36,220.00,21.9,M,0.00,10.00,M
CMI,2016-10-18 11:53,78.08,64.94,64.03,230.00,23.0,1007.00,0.00,10.00,M
CMI,2016-10-18 12:19,78.98,66.02,64.54,240.00,20.7,M,0.00,10.00,M
CMI,2016-10-18 12:53,78.08,66.02,66.48,230.00,17.3,1007.30,0.00,10.00,M
CMI,2016-10-18 13:53,78.08,66.02,66.48,250.00,16.1,1007.40,0.00,10.00,M
CMI,2016-10-18 14:53,78.98,66.02,64.54,250.00,13.8,1007.90,0.00,10.00,M
CMI,2016-10-18 15:53,80.96,66.02,60.49,240.00,12.7,1008.20,0.00,10.00,M
CMI,2016-10-18 16:53,80.96,64.94,58.25,250.00,10.4,1008.60,0.00,10.00,M
CMI,2016-10-18 17:53,75.92,62.96,64.17,310.00,6.9,1009.40,0.00,10.00,M
CMI,2016-10-18 18:53,69.98,59.00,68.13,310.00,6.9,1010.50,0.00,10.00,M
CMI,2016-10-18 19:53,66.92,57.92,72.81,340.00,6.9,1011.70,0.00,10.00,M
CMI,2016-10-18 20:53,68.00,55.94,65.31,350.00,9.2,1012.40,0.00,10.00,M
CMI,2016-10-18 21:53,66.02,51.98,60.51,360.00,8.1,1013.20,0.00,10.00,M
CMI,2016-10-18 22:53,64.94,50.00,58.39,360.00,9.2,1013.90,0.00,10.00,M
CMI,2016-10-18 23:53,60.98,50.00,67.11,10.00,8.1,1014.50,0.00,10.00,M
CMI,2016-10-19 00:53,60.08,50.00,69.29,360.00,9.2,1015.00,0.00,10.00,M
CMI,2016-10-19 01:53,57.92,51.08,77.92,20.00,6.9,1015.70,0.00,10.00,M
CMI,2016-10-19 02:53,57.02,51.08,80.49,20.00,4.6,1016.20,0.00,10.00,M
CMI,2016-10-19 03:53,55.04,50.00,83.08,40.00,5.8,1016.30,0.00,10.00,M
CMI,2016-10-19 04:53,53.96,50.00,86.41,50.00,3.5,1016.60,0.00,10.00,M
CMI,2016-10-19 05:53,53.96,51.08,89.95,60.00,5.8,1016.90,0.00,10.00,M
CMI,2016-10-19 06:53,53.06,50.00,89.31,20.00,5.8,1017.70,0.00,10.00,M
CMI,2016-10-19 07:53,57.02,51.08,80.49,50.00,3.5,1018.60,0.00,10.00,M
CMI,2016-10-19 08:53,64.04,51.98,64.84,50.00,6.9,1018.80,0.00,10.00,M
CMI,2016-10-19 09:53,66.92,51.98,58.65,50.00,8.1,1018.70,0.00,10.00,M
CMI,2016-10-19 10:53,68.00,51.08,54.66,50.00,5.8,1019.00,0.00,10.00,M
CMI,2016-10-19 11:53,69.08,51.98,54.45,50.00,8.1,1018.70,0.00,10.00,M
CMI,2016-10-19 12:53,68.00,50.00,52.51,M,M,1018.10,0.00,10.00,M
CMI,2016-10-19 13:53,66.92,50.00,54.51,50.00,10.4,1016.90,0.00,10.00,M
CMI,2016-10-19 14:53,66.92,51.08,56.73,30.00,9.2,1016.80,0.00,10.00,-RA
CMI,2016-10-19 15:53,64.94,51.98,62.83,30.00,10.4,1016.50,0.01,10.00,M
CMI,2016-10-19 16:53,64.94,51.98,62.83,70.00,10.4,1016.40,0.00,10.00,M
CMI,2016-10-19 17:53,60.98,53.06,75.14,60.00,10.4,1016.40,0.00,10.00,M
CMI,2016-10-19 18:53,60.98,53.06,75.14,60.00,8.1,1017.50,0.00,10.00,M
CMI,2016-10-19 19:53,60.98,51.98,72.22,50.00,8.1,1017.00,0.00,10.00,M
CMI,2016-10-19 20:53,60.98,53.06,75.14,360.00,4.6,1018.70,0.01,10.00,-RA
CMI,2016-10-19 21:53,59.00,55.04,86.69,10.00,11.5,1018.10,0.07,10.00,-RA
CMI,2016-10-19 22:53,57.92,51.08,77.92,30.00,17.3,1016.70,0.01,10.00,M
CMI,2016-10-19 23:53,57.02,51.98,83.21,30.00,13.8,1017.10,0.09,4.00,+RA
CMI,2016-10-20 00:53,57.02,51.98,83.21,50.00,11.5,1017.10,0.07,10.00,-RA
CMI,2016-10-20 01:34,57.02,53.06,86.58,80.00,10.4,M,0.04,7.00,TSRA
CMI,2016-10-20 01:49,57.20,53.60,87.74,80.00,11.5,M,0.06,7.00,VCTS RA
CMI,2016-10-20 01:53,55.94,53.06,90.03,80.00,11.5,1017.10,0.07,7.00,RA
CMI,2016-10-20 02:53,55.94,51.98,86.52,20.00,10.4,1018.10,0.15,6.00,RA BR
CMI,2016-10-20 03:53,55.04,51.98,89.40,30.00,10.4,1017.70,0.19,6.00,RA BR
CMI,2016-10-20 04:39,55.94,53.06,90.03,20.00,11.5,M,0.02,10.00,M
CMI,2016-10-20 04:53,55.94,53.06,90.03,20.00,9.2,1017.10,0.02,10.00,M
CMI,2016-10-20 05:53,55.94,53.06,90.03,20.00,6.9,1017.80,0.01,7.00,-RA
CMI,2016-10-20 06:39,55.94,53.06,90.03,350.00,9.2,M,0.03,4.00,RA BR
CMI,2016-10-20 06:53,55.94,53.06,90.03,10.00,11.5,1017.50,0.06,4.00,RA BR
CMI,2016-10-20 07:02,55.94,53.06,90.03,10.00,10.4,M,0.01,2.50,RA BR
CMI,2016-10-20 07:36,55.94,53.06,90.03,360.00,10.4,M,0.08,5.00,-RA BR
CMI,2016-10-20 07:53,55.94,53.06,90.03,10.00,9.2,1017.80,0.09,5.00,RA BR
CMI,2016-10-20 08:34,55.04,53.06,93.02,20.00,11.5,M,0.10,2.50,+RA BR
CMI,2016-10-20 08:53,55.04,53.06,93.02,20.00,10.4,1018.10,0.15,2.50,RA BR
CMI,2016-10-20 08:59,55.04,53.06,93.02,20.00,10.4,M,0.01,3.00,RA BR
CMI,2016-10-20 09:53,55.94,53.06,90.03,30.00,6.9,1018.50,0.06,7.00,RA
CMI,2016-10-20 10:14,55.94,53.96,93.05,10.00,8.1,M,0.02,5.00,RA BR
CMI,2016-10-20 10:53,57.02,53.06,86.58,20.00,9.2,1018.40,0.03,10.00,M
CMI,2016-10-20 11:53,57.92,53.96,86.63,10.00,8.1,1018.60,0.00,10.00,M
CMI,2016-10-20 12:09,57.92,53.96,86.63,20.00,9.2,M,0.00,10.00,M
CMI,2016-10-20 12:11,57.92,53.96,86.63,20.00,11.5,M,0.00,10.00,M
CMI,2016-10-20 12:21,57.92,53.96,86.63,350.00,10.4,M,0.00,10.00,-RA
CMI,2016-10-20 12:53,59.00,53.96,83.34,350.00,10.4,1018.70,0.00,10.00,M
CMI,2016-10-20 13:53,60.98,53.96,77.66,360.00,16.1,1017.80,0.00,10.00,M
CMI,2016-10-20 14:53,60.98,53.96,77.66,350.00,18.4,1017.80,0.00,10.00,M
CMI,2016-10-20 14:57,60.98,53.06,75.14,350.00,18.4,M,0.00,10.00,M
CMI,2016-10-20 15:17,62.06,53.06,72.33,350.00,17.3,M,0.00,10.00,M
CMI,2016-10-20 15:22,62.06,53.06,72.33,350.00,20.7,M,0.00,10.00,M
CMI,2016-10-20 15:53,60.08,51.98,74.56,340.00,18.4,1018.10,0.00,10.00,M
CMI,2016-10-20 16:53,55.94,50.00,80.40,350.00,18.4,1018.90,0.00,10.00,M
CMI,2016-10-20 17:53,53.96,50.00,86.41,340.00,13.8,1019.50,0.01,9.00,-RA
CMI,2016-10-20 18:53,53.06,48.02,82.94,340.00,15.0,1019.80,0.00,10.00,M
CMI,2016-10-20 19:53,53.06,46.94,79.64,330.00,12.7,1020.30,0.00,10.00,M
CMI,2016-10-20 20:29,53.06,46.94,79.64,330.00,15.0,M,0.00,10.00,M
CMI,2016-10-20 20:53,53.06,46.94,79.64,340.00,16.1,1020.60,0.00,10.00,M
CMI,2016-10-20 21:53,51.98,46.04,80.10,340.00,15.0,1020.60,0.00,10.00,M
CMI,2016-10-20 22:53,51.08,42.08,71.19,340.00,19.6,1020.60,0.00,10.00,M
CMI,2016-10-20 23:53,48.92,39.92,70.95,340.00,13.8,1020.80,0.00,10.00,M
CMI,2016-10-21 00:12,48.92,39.92,70.95,340.00,13.8,M,0.00,10.00,M
CMI,2016-10-21 00:53,48.02,39.92,73.39,340.00,11.5,1020.50,0.00,10.00,M
CMI,2016-10-21 01:53,48.02,39.92,73.39,350.00,11.5,1020.50,0.00,10.00,M
CMI,2016-10-21 02:53,44.96,37.94,76.25,330.00,10.4,1020.90,0.00,10.00,M
CMI,2016-10-21 03:53,42.98,37.04,79.38,330.00,10.4,1021.00,0.00,10.00,M
CMI,2016-10-21 04:53,41.00,35.96,82.09,330.00,8.1,1021.10,0.00,10.00,M
CMI,2016-10-21 05:53,41.00,35.06,79.21,330.00,11.5,1021.20,0.00,10.00,M
CMI,2016-10-21 06:53,39.02,33.98,81.95,310.00,6.9,1021.50,0.00,10.00,M
CMI,2016-10-21 07:53,39.92,33.98,79.12,320.00,10.4,1021.80,0.00,10.00,M
CMI,2016-10-21 08:53,44.06,35.96,72.98,330.00,12.7,1022.50,0.00,10.00,M
CMI,2016-10-21 09:53,48.92,39.02,68.51,350.00,15.0,1022.50,0.00,10.00,M
CMI,2016-10-21 10:53,51.08,41.00,68.28,350.00,10.4,1022.70,0.00,10.00,M
CMI,2016-10-21 11:53,53.06,42.08,66.17,340.00,10.4,1022.60,0.00,10.00,M
CMI,2016-10-21 12:53,53.96,42.08,64.03,350.00,12.7,1021.90,0.00,10.00,M
CMI,2016-10-21 13:02,55.04,41.00,59.04,360.00,10.4,M,0.00,10.00,M
CMI,2016-10-21 13:53,55.04,39.92,56.62,320.00,10.4,1021.30,0.00,10.00,M
CMI,2016-10-21 14:53,55.94,37.94,50.72,310.00,12.7,1020.70,0.00,10.00,M
CMI,2016-10-21 15:53,57.02,37.94,48.78,320.00,11.5,1020.60,0.00,10.00,M
CMI,2016-10-21 16:53,55.94,37.04,48.95,300.00,8.1,1020.70,0.00,10.00,M
CMI,2016-10-21 17:53,51.98,37.04,56.58,320.00,9.2,1020.70,0.00,10.00,M
CMI,2016-10-21 18:53,46.04,37.04,70.64,330.00,6.9,1021.00,0.00,10.00,M
CMI,2016-10-21 19:53,44.06,35.96,72.98,320.00,5.8,1021.00,0.00,10.00,M
CMI,2016-10-21 20:53,41.00,35.06,79.21,330.00,8.1,1020.90,0.00,10.00,M
CMI,2016-10-21 21:53,44.06,33.98,67.45,10.00,9.2,1021.00,0.00,10.00,M
CMI,2016-10-21 22:53,42.08,33.98,72.78,10.00,6.9,1021.00,0.00,10.00,M
CMI,2016-10-21 23:53,39.02,32.00,75.69,360.00,6.9,1020.90,0.00,10.00,M
CMI,2016-10-22 00:53,35.96,30.92,81.72,360.00,4.6,1021.10,0.00,10.00,M
CMI,2016-10-22 01:53,37.94,30.92,75.58,320.00,3.5,1021.00,0.00,10.00,M
CMI,2016-10-22 02:53,35.06,32.00,88.47,280.00,4.6,1021.10,0.00,10.00,M
CMI,2016-10-22 03:53,33.98,30.02,85.24,320.00,4.6,1021.00,0.00,10.00,M
CMI,2016-10-22 04:53,33.98,30.02,85.24,0.00,0.0,1020.90,0.00,10.00,M
CMI,2016-10-22 05:53,33.08,30.02,88.37,10.00,3.5,1021.00,0.00,10.00,M
CMI,2016-10-22 06:53,33.98,30.02,85.24,280.00,3.5,1021.30,0.00,10.00,M
CMI,2016-10-22 07:53,35.96,32.00,85.37,0.00,0.0,1021.40,0.00,10.00,M
CMI,2016-10-22 08:53,42.08,33.98,72.78,250.00,3.5,1021.70,0.00,10.00,M
CMI,2016-10-22 09:53,48.92,35.96,60.74,230.00,8.1,1022.20,0.00,10.00,M
CMI,2016-10-22 10:53,51.98,33.08,48.34,210.00,6.9,1021.70,0.00,10.00,M
CMI,2016-10-22 11:53,55.94,35.96,46.91,240.00,9.2,1021.10,0.00,10.00,M
CMI,2016-10-22 12:53,59.00,37.94,45.43,230.00,10.4,1020.30,0.00,10.00,M
CMI,2016-10-22 13:53,60.08,39.02,45.60,210.00,16.1,1019.30,0.00,10.00,M
CMI,2016-10-22 14:53,62.06,39.92,44.02,200.00,12.7,1018.60,0.00,10.00,M
CMI,2016-10-22 15:53,62.06,39.92,44.02,200.00,12.7,1018.20,0.00,10.00,M
CMI,2016-10-22 16:53,60.98,41.00,47.70,210.00,12.7,1018.00,0.00,10.00,M
CMI,2016-10-22 17:53,55.94,42.08,59.58,190.00,9.2,1018.00,0.00,10.00,M
CMI,2016-10-22 18:53,51.08,42.08,71.19,190.00,8.1,1018.10,0.00,10.00,M
CMI,2016-10-22 19:53,50.00,42.08,74.10,190.00,8.1,1018.00,0.00,10.00,M
CMI,2016-10-22 20:53,46.94,41.00,79.70,190.00,6.9,1018.10,0.00,10.00,M
CMI,2016-10-22 21:53,46.04,41.00,82.45,190.00,6.9,1018.10,0.00,10.00,M
CMI,2016-10-22 22:53,46.94,41.00,79.70,190.00,8.1,1018.10,0.00,10.00,M
CMI,2016-10-22 23:53,44.96,39.92,82.38,200.00,6.9,1017.90,0.00,10.00,M
CMI,2016-10-23 00:53,44.96,41.00,85.90,190.00,8.1,1018.00,0.00,10.00,M
CMI,2016-10-23 01:53,46.04,41.00,82.45,190.00,8.1,1018.10,0.00,10.00,M
CMI,2016-10-23 02:53,46.04,41.00,82.45,180.00,6.9,1017.80,0.00,10.00,M
CMI,2016-10-23 03:53,44.96,41.00,85.90,170.00,5.8,1017.70,0.00,10.00,M
CMI,2016-10-23 04:53,44.06,39.92,85.25,200.00,4.6,1017.80,0.00,10.00,M
CMI,2016-10-23 05:53,44.06,41.00,88.90,200.00,3.5,1017.70,0.00,10.00,M
CMI,2016-10-23 06:53,44.06,41.00,88.90,210.00,6.9,1017.50,0.00,10.00,M
CMI,2016-10-23 07:53,48.02,42.98,82.59,200.00,9.2,1017.60,0.00,10.00,M
CMI,2016-10-23 08:53,53.96,46.04,74.48,210.00,12.7,1017.70,0.00,10.00,M
CMI,2016-10-23 09:53,60.98,48.92,64.46,220.00,13.8,1017.60,0.00,10.00,M
CMI,2016-10-23 10:53,64.94,48.02,54.22,240.00,16.1,1017.30,0.00,10.00,M
CMI,2016-10-23 11:53,69.08,48.92,48.60,240.00,15.0,1016.60,0.00,10.00,M
CMI,2016-10-23 12:53,73.04,48.92,42.48,230.00,17.3,1015.80,0.00,10.00,M
CMI,2016-10-23 13:53,75.02,50.00,41.38,240.00,19.6,1014.70,0.00,10.00,M
CMI,2016-10-23 14:53,75.92,50.00,40.16,220.00,23.0,1014.20,0.00,10.00,M
CMI,2016-10-23 15:53,75.92,50.00,40.16,240.00,21.9,1014.30,0.00,10.00,M
CMI,2016-10-23 16:53,73.94,51.08,44.66,240.00,16.1,1015.10,0.00,10.00,M
CMI,2016-10-23 17:53,69.98,51.98,52.80,230.00,12.7,1015.40,0.00,10.00,M
CMI,2016-10-23 18:53,60.98,51.08,69.86,250.00,9.2,1016.20,0.00,10.00,M
CMI,2016-10-23 19:53,59.00,50.00,72.01,270.00,8.1,1017.10,0.00,10.00,M
CMI,2016-10-23 20:53,60.08,50.00,69.29,260.00,9.2,1017.50,0.00,10.00,M
CMI,2016-10-23 21:53,55.94,48.92,77.23,280.00,6.9,1018.60,0.00,10.00,M
CMI,2016-10-23 22:53,53.06,48.02,82.94,300.00,8.1,1019.50,0.00,10.00,M
CMI,2016-10-23 23:53,50.00,44.96,82.73,300.00,8.1,1020.10,0.00,10.00,M
CMI,2016-10-24 00:53,48.92,41.00,73.99,330.00,9.2,1020.60,0.00,10.00,M
CMI,2016-10-24 01:53,51.08,41.00,68.28,350.00,9.2,1021.10,0.00,10.00,M
CMI,2016-10-24 02:53,50.00,41.00,71.07,350.00,9.2,1021.60,0.00,10.00,M
CMI,2016-10-24 03:53,48.92,41.00,73.99,360.00,9.2,1022.30,0.00,10.00,M
CMI,2016-10-24 04:53,46.94,42.08,83.09,10.00,8.1,1023.30,0.00,10.00,M
CMI,2016-10-24 05:53,44.96,41.00,85.90,360.00,8.1,1024.40,0.00,10.00,M
CMI,2016-10-24 06:53,46.04,42.98,88.99,360.00,10.4,1025.50,0.00,10.00,M
CMI,2016-10-24 07:53,48.02,44.06,86.08,360.00,11.5,1026.50,0.00,10.00,M
CMI,2016-10-24 08:53,51.98,44.06,74.29,20.00,13.8,1027.70,0.00,10.00,M
CMI,2016-10-24 09:53,55.94,42.98,61.67,30.00,10.4,1028.30,0.00,10.00,M
CMI,2016-10-24 10:53,57.92,42.08,55.47,40.00,11.5,1028.70,0.00,10.00,M
CMI,2016-10-24 11:53,60.08,41.00,49.25,20.00,8.1,1028.80,0.00,10.00,M
CMI,2016-10-24 12:53,62.96,41.00,44.47,30.00,10.4,1028.40,0.00,10.00,M
CMI,2016-10-24 13:53,62.96,41.00,44.47,M,6.9,1027.90,0.00,10.00,M
CMI,2016-10-24 14:53,64.04,39.92,41.06,M,4.6,1027.60,0.00,10.00,M
CMI,2016-10-24 15:53,62.96,39.02,41.18,30.00,8.1,1027.70,0.00,10.00,M
CMI,2016-10-24 16:53,60.98,39.02,44.16,40.00,6.9,1027.60,0.00,10.00,M
CMI,2016-10-24 17:53,55.94,39.02,52.91,20.00,5.8,1027.80,0.00,10.00,M
CMI,2016-10-24 18:53,51.08,37.94,60.60,10.00,4.6,1028.30,0.00,10.00,M
CMI,2016-10-24 19:53,48.02,37.94,67.92,10.00,4.6,1028.70,0.00,10.00,M
CMI,2016-10-24 20:53,50.00,39.02,65.80,50.00,10.4,1028.70,0.00,10.00,M
CMI,2016-10-24 21:53,48.02,39.02,70.86,50.00,10.4,1028.90,0.00,10.00,M
CMI,2016-10-24 22:53,46.04,39.02,76.35,50.00,9.2,1029.30,0.00,10.00,M
CMI,2016-10-24 23:53,44.06,37.94,78.91,70.00,9.2,1029.10,0.00,10.00,M
CMI,2016-10-25 00:53,42.98,37.04,79.38,70.00,8.1,1029.00,0.00,10.00,M
CMI,2016-10-25 01:53,42.08,37.04,82.17,70.00,6.9,1029.20,0.00,10.00,M
CMI,2016-10-25 02:53,41.00,37.04,85.67,70.00,6.9,1029.10,0.00,10.00,M
CMI,2016-10-25 03:53,42.08,37.94,85.13,70.00,6.9,1029.00,0.00,10.00,M
CMI,2016-10-25 04:53,42.08,37.94,85.13,80.00,6.9,1029.10,0.00,10.00,M
CMI,2016-10-25 05:53,42.08,37.04,82.17,80.00,9.2,1028.90,0.00,10.00,M
CMI,2016-10-25 06:53,41.00,37.04,85.67,80.00,9.2,1029.00,0.00,10.00,M
CMI,2016-10-25 07:53,42.08,37.04,82.17,80.00,6.9,1029.60,0.00,10.00,M
CMI,2016-10-25 08:53,44.96,39.02,79.54,90.00,10.4,1030.50,0.00,10.00,M
CMI,2016-10-25 09:53,48.92,39.92,70.95,110.00,9.2,1030.70,0.00,10.00,M
CMI,2016-10-25 10:53,51.98,41.00,66.04,130.00,9.2,1030.20,0.00,10.00,M
CMI,2016-10-25 11:53,55.94,37.04,48.95,130.00,8.1,1029.80,0.00,10.00,M
CMI,2016-10-25 12:53,57.92,39.92,51.02,120.00,6.9,1028.80,0.00,10.00,M
CMI,2016-10-25 13:53,62.06,37.94,40.75,100.00,10.4,1027.50,0.00,10.00,M
CMI,2016-10-25 14:53,62.06,39.02,42.51,80.00,10.4,1026.80,0.00,10.00,M
CMI,2016-10-25 15:53,59.00,39.02,47.39,90.00,6.9,1026.50,0.00,10.00,M
CMI,2016-10-25 16:53,57.92,39.92,51.02,70.00,11.5,1026.00,0.00,10.00,M
CMI,2016-10-25 17:53,55.94,41.00,57.14,60.00,10.4,1026.40,0.00,10.00,M
CMI,2016-10-25 18:53,53.96,39.92,58.89,70.00,10.4,1026.60,0.00,10.00,M
CMI,2016-10-25 19:53,53.96,42.08,64.03,70.00,15.0,1026.50,0.00,10.00,M
CMI,2016-10-25 20:53,53.06,41.00,63.47,80.00,11.5,1026.30,0.00,10.00,M
CMI,2016-10-25 21:53,53.06,41.00,63.47,90.00,12.7,1026.40,0.00,10.00,M
CMI,2016-10-25 22:53,50.00,44.06,79.94,80.00,8.1,1026.60,0.00,10.00,M
CMI,2016-10-25 23:53,50.00,44.06,79.94,90.00,11.5,1026.30,0.05,10.00,-RA
CMI,2016-10-26 00:53,48.92,44.06,83.23,90.00,11.5,1025.60,0.00,10.00,M
CMI,2016-10-26 01:53,48.92,44.06,83.23,100.00,13.8,1024.60,0.02,8.00,RA
CMI,2016-10-26 02:53,50.00,44.96,82.73,110.00,13.8,1023.80,0.02,10.00,M
CMI,2016-10-26 07:53,48.02,44.06,86.08,110.00,17.3,1021.80,0.01,10.00,M
CMI,2016-10-26 08:53,50.00,44.06,79.94,120.00,13.8,1022.10,0.00,10.00,M
CMI,2016-10-26 09:53,51.98,46.04,80.10,120.00,16.1,1021.60,0.01,10.00,M
CMI,2016-10-26 10:53,55.94,46.04,69.30,130.00,16.1,1020.80,0.00,10.00,M
CMI,2016-10-26 11:53,60.98,46.94,59.84,130.00,13.8,1019.70,0.00,10.00,M
CMI,2016-10-26 12:53,64.94,48.02,54.22,160.00,17.3,1018.40,0.00,10.00,M
CMI,2016-10-26 13:53,66.92,48.92,52.35,170.00,11.5,1017.40,0.00,10.00,VCTS
CMI,2016-10-26 14:27,62.96,53.06,70.07,230.00,10.4,M,0.03,3.00,+RA
CMI,2016-10-26 14:30,62.06,53.06,72.33,230.00,8.1,M,0.07,2.50,+RA
CMI,2016-10-26 14:40,60.98,53.96,77.66,220.00,6.9,M,0.08,4.00,RA
CMI,2016-10-26 14:53,60.98,55.04,80.78,220.00,5.8,1017.50,0.08,10.00,-RA
CMI,2016-10-26 15:42,60.08,55.94,86.18,200.00,6.9,M,0.04,6.00,-RA BR
CMI,2016-10-26 15:53,60.08,55.94,86.18,230.00,6.9,1017.50,0.05,4.00,RA BR
CMI,2016-10-26 16:53,59.00,57.02,93.13,210.00,8.1,1017.20,0.06,3.00,RA BR
CMI,2016-10-26 17:53,59.00,57.02,93.13,200.00,12.7,1017.00,0.07,7.00,M
CMI,2016-10-26 18:21,60.08,57.02,89.61,180.00,12.7,M,0.00,5.00,-RA BR
CMI,2016-10-26 18:53,60.08,57.92,92.56,180.00,11.5,1016.60,0.00,7.00,M
CMI,2016-10-26 19:12,60.08,57.92,92.56,180.00,10.4,M,0.00,7.00,M
CMI,2016-10-26 19:27,60.08,57.92,92.56,170.00,10.4,M,0.00,7.00,M
CMI,2016-10-26 19:53,60.08,57.92,92.56,180.00,10.4,1016.30,0.00,7.00,M
CMI,2016-10-26 20:53,60.08,57.92,92.56,200.00,8.1,1016.40,0.00,7.00,-RA
CMI,2016-10-26 21:53,60.98,57.92,89.65,210.00,12.7,1016.30,0.01,5.00,-RA BR
CMI,2016-10-26 22:27,60.98,57.92,89.65,230.00,16.1,M,0.00,5.00,-RA BR
CMI,2016-10-26 22:53,60.98,59.00,93.19,240.00,15.0,1016.50,0.01,5.00,BR
CMI,2016-10-26 23:08,60.98,59.00,93.19,250.00,15.0,M,0.00,3.00,BR
CMI,2016-10-26 23:17,60.98,59.00,93.19,260.00,15.0,M,0.00,2.50,BR
CMI,2016-10-26 23:27,60.08,57.92,92.56,300.00,20.7,M,0.00,3.00,BR
CMI,2016-10-26 23:33,57.92,55.94,93.10,310.00,19.6,M,0.00,3.00,BR
CMI,2016-10-26 23:41,57.02,55.04,93.08,310.00,18.4,M,0.00,2.50,-RA BR
CMI,2016-10-26 23:53,57.02,55.04,93.08,300.00,12.7,1017.40,0.00,3.00,BR
CMI,2016-10-27 00:27,55.04,53.06,93.02,300.00,18.4,M,0.00,2.50,BR
CMI,2016-10-27 00:53,53.96,51.08,89.95,300.00,16.1,1017.90,0.00,7.00,M
CMI,2016-10-27 01:13,53.96,51.08,89.95,290.00,13.8,M,0.00,9.00,M
CMI,2016-10-27 01:53,53.06,48.92,85.78,300.00,13.8,1018.00,0.00,10.00,M
CMI,2016-10-27 02:53,51.98,48.02,86.30,290.00,18.4,1018.70,0.00,10.00,M
CMI,2016-10-27 03:27,51.08,46.94,85.67,310.00,15.0,M,0.00,10.00,M
CMI,2016-10-27 03:53,51.08,46.94,85.67,310.00,15.0,1019.40,0.00,10.00,M
CMI,2016-10-27 04:53,50.00,46.04,86.19,300.00,15.0,1020.30,0.00,10.00,M
CMI,2016-10-27 05:53,48.92,44.06,83.23,310.00,15.0,1020.80,0.00,10.00,M
CMI,2016-10-27 06:17,48.02,44.96,89.08,310.00,11.5,M,0.00,9.00,M
CMI,2016-10-27 06:53,48.02,44.06,86.08,310.00,9.2,1021.30,0.00,10.00,M
CMI,2016-10-27 07:53,48.02,44.06,86.08,280.00,10.4,1022.30,0.00,10.00,M
CMI,2016-10-27 08:53,48.92,44.06,83.23,300.00,11.5,1023.20,0.00,10.00,M
CMI,2016-10-27 09:53,50.00,44.96,82.73,300.00,11.5,1023.60,0.00,10.00,M
CMI,2016-10-27 10:53,51.08,44.96,79.48,300.00,12.7,1024.30,0.00,10.00,M
CMI,2016-10-27 11:53,51.08,44.06,76.80,290.00,9.2,1024.50,0.00,10.00,M
CMI,2016-10-27 12:53,51.98,42.98,71.28,300.00,11.5,1024.60,0.00,10.00,M
CMI,2016-10-27 13:53,51.08,44.06,76.80,310.00,9.2,1024.60,0.00,10.00,M
CMI,2016-10-27 14:53,51.08,42.98,73.69,310.00,6.9,1024.80,0.00,10.00,M
CMI,2016-10-27 15:53,51.98,44.06,74.29,340.00,4.6,1024.90,0.00,10.00,M
CMI,2016-10-27 16:53,51.98,42.98,71.28,350.00,5.8,1024.80,0.00,10.00,M
CMI,2016-10-27 17:53,51.08,42.98,73.69,320.00,5.8,1025.20,0.00,10.00,M
CMI,2016-10-27 18:53,50.00,44.06,79.94,0.00,0.0,1025.30,0.00,10.00,M
CMI,2016-10-27 19:53,48.92,44.06,83.23,80.00,4.6,1025.60,0.00,10.00,M
CMI,2016-10-27 20:53,48.92,44.06,83.23,100.00,3.5,1025.30,0.00,10.00,M
CMI,2016-10-27 21:53,46.94,42.98,86.02,120.00,4.6,1025.10,0.00,10.00,M
CMI,2016-10-27 22:53,44.06,42.08,92.69,120.00,5.8,1025.10,0.00,8.00,M
CMI,2016-10-27 23:53,44.06,42.08,92.69,170.00,4.6,1025.00,0.00,9.00,M
CMI,2016-10-28 00:12,44.06,41.00,88.90,170.00,5.8,M,0.00,10.00,M
CMI,2016-10-28 00:24,44.06,41.00,88.90,150.00,4.6,M,0.00,10.00,M
CMI,2016-10-28 00:53,42.98,41.00,92.65,150.00,5.8,1025.00,0.00,10.00,M
CMI,2016-10-28 01:53,42.08,39.92,91.98,140.00,4.6,1024.70,0.00,7.00,M
CMI,2016-10-28 02:53,42.98,39.92,88.85,150.00,4.6,1025.20,0.00,7.00,M
CMI,2016-10-28 03:53,42.08,39.02,88.81,130.00,5.8,1025.10,0.00,7.00,M
CMI,2016-10-28 04:16,41.00,39.02,92.59,100.00,6.9,M,0.00,1.75,BR
CMI,2016-10-28 04:27,41.00,39.02,92.59,90.00,9.2,M,0.00,0.50,FG
CMI,2016-10-28 04:38,41.00,39.02,92.59,100.00,8.1,M,0.00,1.00,BR
CMI,2016-10-28 04:43,41.00,39.02,92.59,100.00,8.1,M,0.00,3.00,BR
